timestamp,packet_rate,flow_count,byte_rate,switch_count
2026-01-06 04:40:00,70.35222,54.714706,106753.49,4.0
2026-01-06 04:45:00,70.718475,48.80054,105977.875,4.0
2026-01-06 04:50:00,70.93671,53.98977,106341.65,4.0
2026-01-06 04:55:00,75.11314,56.65888,112440.13,4.0
2026-01-06 05:00:00,81.02418,68.572716,122019.414,4.0
2026-01-06 05:05:00,84.98193,68.43768,127886.51,4.0
2026-01-06 05:10:00,90.49508,64.783615,135884.69,4.0
2026-01-06 05:15:00,90.90882,74.91957,138100.53,4.0
2026-01-06 05:20:00,88.20037,60.20658,133304.12,4.0
2026-01-06 05:25:00,85.48584,62.763306,126609.34,4.0
2026-01-06 05:30:00,82.55753,66.119286,122037.73,4.0
2026-01-06 05:35:00,75.391685,57.19186,113504.9,4.0
2026-01-06 05:40:00,73.62766,64.86069,110340.07,4.0
2026-01-06 05:45:00,71.566444,58.099766,105599.67,4.0
2026-01-06 05:50:00,72.64949,61.24939,107074.19,4.0
2026-01-06 05:55:00,79.01646,66.54686,118275.46,4.0
2026-01-06 06:00:00,114.734535,89.57196,172358.72,4.0
2026-01-06 06:05:00,108.256996,81.278496,162679.38,4.0
2026-01-06 06:10:00,90.12227,71.84808,134577.56,4.0
2026-01-06 06:15:00,93.866516,79.42933,140242.67,4.0
2026-01-06 06:20:00,90.04099,70.86896,134558.86,4.0
2026-01-06 06:25:00,86.612946,72.245125,130412.484,4.0
2026-01-06 06:30:00,80.92551,64.60419,119858.91,4.0
2026-01-06 06:35:00,76.52847,53.45701,114812.125,4.0
2026-01-06 06:40:00,72.13016,50.3637,109214.51,4.0
2026-01-06 06:45:00,71.63988,65.124275,107108.21,4.0
2026-01-06 06:50:00,72.92481,52.502224,109547.586,4.0
2026-01-06 06:55:00,75.42915,57.155365,113559.42,4.0
2026-01-06 07:00:00,79.3763,68.088974,118406.414,4.0
2026-01-06 07:05:00,85.42007,62.37333,128028.52,4.0
2026-01-06 07:10:00,90.19988,68.74234,133999.69,4.0
2026-01-06 07:15:00,89.108246,70.22836,134148.44,4.0
2026-01-06 07:20:00,88.71295,69.258865,133232.3,4.0
2026-01-06 07:25:00,83.28349,61.774178,126091.43,4.0
2026-01-06 07:30:00,78.20658,61.597675,118187.72,4.0
2026-01-06 07:35:00,75.29071,63.627995,114117.54,4.0
2026-01-06 07:40:00,70.75251,55.9875,107357.41,4.0
2026-01-06 07:45:00,68.78815,51.73818,102458.234,4.0
2026-01-06 07:50:00,67.1623,58.460327,101222.99,4.0
2026-01-06 07:55:00,72.28391,66.35942,109100.36,4.0
2026-01-06 08:00:00,78.12357,67.27457,116561.73,4.0
2026-01-06 08:05:00,80.73529,58.97189,122336.13,4.0
2026-01-06 08:10:00,85.14611,62.633255,127610.43,4.0
2026-01-06 08:15:00,87.24974,71.98478,131514.25,4.0
2026-01-06 08:20:00,83.26368,67.46617,125998.95,4.0
2026-01-06 08:25:00,79.05505,57.12016,119010.46,4.0
2026-01-06 08:30:00,73.84877,60.51119,112587.125,4.0
2026-01-06 08:35:00,70.27402,56.713562,107829.31,4.0
2026-01-06 08:40:00,65.30808,59.636055,97980.12,4.0
2026-01-06 08:45:00,64.97824,49.80511,98424.67,4.0
2026-01-06 08:50:00,65.125084,59.03308,100056.16,4.0
2026-01-06 08:55:00,70.09846,63.23085,104530.08,4.0
2026-01-06 09:00:00,71.52372,53.853966,104498.23,4.0
2026-01-06 09:05:00,77.62616,63.87111,117402.91,4.0
2026-01-06 09:10:00,79.68275,62.68891,119137.91,4.0
2026-01-06 09:15:00,81.93159,64.283195,121694.79,4.0
2026-01-06 09:20:00,79.61582,64.92387,118711.15,4.0
2026-01-06 09:25:00,74.337585,55.5204,109946.03,4.0
2026-01-06 09:30:00,69.65969,47.75129,106188.29,4.0
2026-01-06 09:35:00,64.367386,48.83416,98004.92,4.0
2026-01-06 09:40:00,59.50373,53.507385,89025.8,4.0
2026-01-06 09:45:00,58.951275,46.14446,88282.38,4.0
2026-01-06 09:50:00,57.98564,46.272293,87173.945,4.0
2026-01-06 09:55:00,64.2132,55.333813,97992.305,4.0
2026-01-06 10:00:00,67.51369,46.025135,100210.2,4.0
2026-01-06 10:05:00,71.3394,59.26706,106843.37,4.0
2026-01-06 10:10:00,76.92003,69.88529,116627.875,4.0
2026-01-06 10:15:00,74.52236,60.075546,111448.87,4.0
2026-01-06 10:20:00,73.514175,49.19645,109435.85,4.0
2026-01-06 10:25:00,68.87008,54.714108,103471.45,4.0
2026-01-06 10:30:00,63.84397,54.126263,93983.0,4.0
2026-01-06 10:35:00,58.936256,47.709377,88775.89,4.0
2026-01-06 10:40:00,53.7173,44.3361,80323.69,4.0
2026-01-06 10:45:00,52.25398,43.76623,79016.93,4.0
2026-01-06 10:50:00,51.38053,36.44321,76376.336,4.0
2026-01-06 10:55:00,54.75972,39.771507,82592.164,4.0
2026-01-06 11:00:00,60.974857,46.931667,91673.07,4.0
2026-01-06 11:05:00,64.30043,53.403713,95269.78,4.0
2026-01-06 11:10:00,66.97577,47.635197,99519.305,4.0
2026-01-06 11:15:00,66.67447,63.621258,101241.15,4.0
2026-01-06 11:20:00,66.41229,41.012787,100576.22,4.0
2026-01-06 11:25:00,60.359238,39.753765,88808.8,4.0
2026-01-06 11:30:00,54.41762,46.302456,81191.016,4.0
2026-01-06 11:35:00,49.95993,42.305687,75255.52,4.0
2026-01-06 11:40:00,43.131927,34.14368,65230.785,4.0
2026-01-06 11:45:00,44.15417,38.704334,66506.055,4.0
2026-01-06 11:50:00,44.607273,38.524326,67289.98,4.0
2026-01-06 11:55:00,46.884644,37.508114,69967.164,4.0
2026-01-06 12:00:00,51.32188,42.39869,77156.85,4.0
2026-01-06 12:05:00,55.811234,28.945118,82737.42,4.0
2026-01-06 12:10:00,58.148544,45.853,86855.75,4.0
2026-01-06 12:15:00,59.80948,47.609116,87629.5,4.0
2026-01-06 12:20:00,57.384186,55.471497,85019.29,4.0
2026-01-06 12:25:00,53.435448,38.619976,79273.15,4.0
2026-01-06 12:30:00,47.518486,37.83546,70447.49,4.0
2026-01-06 12:35:00,41.67477,40.45799,63241.203,4.0
2026-01-06 12:40:00,38.000793,33.2012,55428.75,4.0
2026-01-06 12:45:00,36.52139,29.342937,54143.277,4.0
2026-01-06 12:50:00,35.915787,33.544235,54517.92,4.0
2026-01-06 12:55:00,39.859898,27.924303,58465.004,4.0
2026-01-06 13:00:00,44.35086,44.10723,67795.11,4.0
2026-01-06 13:05:00,46.918266,40.74709,70556.01,4.0
2026-01-06 13:10:00,52.213623,33.64108,79009.61,4.0
2026-01-06 13:15:00,54.012268,40.18376,80073.914,4.0
2026-01-06 13:20:00,49.911552,29.141579,74107.375,4.0
2026-01-06 13:25:00,45.556664,40.424187,68192.38,4.0
2026-01-06 13:30:00,39.90849,34.74434,60674.484,4.0
2026-01-06 13:35:00,35.141205,25.811586,53493.49,4.0
2026-01-06 13:40:00,30.775976,30.622566,46561.195,4.0
2026-01-06 13:45:00,26.745678,20.9789,39899.793,4.0
2026-01-06 13:50:00,28.227167,35.69866,41571.293,4.0
2026-01-06 13:55:00,32.68465,20.150543,50078.055,4.0
2026-01-06 14:00:00,36.46298,32.378834,54340.645,4.0
2026-01-06 14:05:00,39.879684,29.916739,58278.73,4.0
2026-01-06 14:10:00,45.651527,33.136017,67516.41,4.0
2026-01-06 14:15:00,44.14418,34.450024,65512.664,4.0
2026-01-06 14:20:00,43.10074,36.3156,64308.652,4.0
2026-01-06 14:25:00,38.70219,31.25325,57980.434,4.0
2026-01-06 14:30:00,32.27247,29.206388,47040.543,4.0
2026-01-06 14:35:00,28.022251,25.45268,41548.766,4.0
2026-01-06 14:40:00,24.064224,26.508501,35738.875,4.0
2026-01-06 14:45:00,21.36895,11.089082,31851.623,4.0
2026-01-06 14:50:00,22.353848,10.096428,32752.613,4.0
2026-01-06 14:55:00,26.474096,20.840446,42183.492,4.0
2026-01-06 15:00:00,28.431658,18.777306,42291.42,4.0
2026-01-06 15:05:00,34.105076,31.653772,50562.336,4.0
2026-01-06 15:10:00,38.37737,25.36276,56468.055,4.0
2026-01-06 15:15:00,38.541065,28.084719,58574.234,4.0
2026-01-06 15:20:00,36.76189,27.747784,53287.824,4.0
2026-01-06 15:25:00,34.130157,36.13178,49416.4,4.0
2026-01-06 15:30:00,27.192076,32.291817,40754.574,4.0
2026-01-06 15:35:00,24.41284,13.82326,37084.492,4.0
2026-01-06 15:40:00,16.638672,2.3323486,24869.129,4.0
2026-01-06 15:45:00,14.472918,8.708435,23738.674,4.0
2026-01-06 15:50:00,18.546938,14.652895,27300.645,4.0
2026-01-06 15:55:00,19.999693,15.7921505,29696.44,4.0
2026-01-06 16:00:00,24.684164,19.326307,36985.8,4.0
2026-01-06 16:05:00,31.315931,29.132277,47015.707,4.0
2026-01-06 16:10:00,33.18666,24.535303,49656.65,4.0
2026-01-06 16:15:00,35.63918,29.578093,53285.023,4.0
2026-01-06 16:20:00,32.49661,29.220694,47438.754,4.0
2026-01-06 16:25:00,29.540188,24.72924,44998.863,4.0
2026-01-06 16:30:00,23.410192,22.106691,36094.438,4.0
2026-01-06 16:35:00,17.758951,5.6675262,26166.848,4.0
2026-01-06 16:40:00,16.51957,13.788086,24735.178,4.0
2026-01-06 16:45:00,14.349558,12.628616,23079.475,4.0
2026-01-06 16:50:00,13.643597,10.08694,19712.133,4.0
2026-01-06 16:55:00,17.663109,11.142208,26700.127,4.0
2026-01-06 17:00:00,24.142452,21.619884,36312.977,4.0
2026-01-06 17:05:00,26.516518,21.827929,41379.062,4.0
2026-01-06 17:10:00,30.083265,23.803648,46982.484,4.0
2026-01-06 17:15:00,32.6935,24.512848,49836.46,4.0
2026-01-06 17:20:00,33.034515,24.981407,53094.312,4.0
2026-01-06 17:25:00,27.051987,17.81467,40606.605,4.0
2026-01-06 17:30:00,22.956465,15.987159,29969.248,4.0
2026-01-06 17:35:00,15.81187,7.953185,23206.49,4.0
2026-01-06 17:40:00,13.466957,8.837651,19749.416,4.0
2026-01-06 17:45:00,11.357617,10.907676,18586.715,4.0
2026-01-06 17:50:00,14.888925,16.009777,22146.695,4.0
2026-01-06 17:55:00,18.26083,14.3526325,28717.488,4.0
2026-01-06 18:00:00,23.935417,18.75404,36707.57,4.0
2026-01-06 18:05:00,25.96865,21.494677,39247.242,4.0
2026-01-06 18:10:00,30.382305,29.22261,45976.8,4.0
2026-01-06 18:15:00,32.0984,24.55373,48431.84,4.0
2026-01-06 18:20:00,29.777945,26.136955,45804.61,4.0
2026-01-06 18:25:00,26.970366,23.429176,40205.32,4.0
2026-01-06 18:30:00,22.827633,15.144279,33859.566,4.0
2026-01-06 18:35:00,16.46179,16.70288,25103.11,4.0
2026-01-06 18:40:00,12.756157,0.0,19329.283,4.0
2026-01-06 18:45:00,11.471786,14.486121,16999.195,4.0
2026-01-06 18:50:00,12.373163,3.9279473,20745.096,4.0
2026-01-06 18:55:00,18.380732,14.009444,28285.371,4.0
2026-01-06 19:00:00,21.984556,21.732508,32418.05,4.0
2026-01-06 19:05:00,27.056396,19.510002,41183.996,4.0
2026-01-06 19:10:00,32.247814,26.969112,47430.26,4.0
2026-01-06 19:15:00,33.25248,30.827787,48732.805,4.0
2026-01-06 19:20:00,31.615946,34.533855,48225.496,4.0
2026-01-06 19:25:00,29.523394,23.543482,43426.312,4.0
2026-01-06 19:30:00,23.392168,19.612694,35129.504,4.0
2026-01-06 19:35:00,17.038704,13.833279,24518.17,4.0
2026-01-06 19:40:00,17.159756,12.621489,25449.783,4.0
2026-01-06 19:45:00,13.942622,4.4254603,20481.846,4.0
2026-01-06 19:50:00,15.688467,6.9467087,23438.111,4.0
2026-01-06 19:55:00,19.66266,15.658723,31801.295,4.0
2026-01-06 20:00:00,25.758839,22.31253,39920.33,4.0
2026-01-06 20:05:00,30.759401,30.914654,46026.258,4.0
2026-01-06 20:10:00,36.028584,27.774254,53836.496,4.0
2026-01-06 20:15:00,38.384026,38.35058,56870.664,4.0
2026-01-06 20:20:00,35.090492,22.049856,51598.254,4.0
2026-01-06 20:25:00,31.553654,26.293694,47181.617,4.0
2026-01-06 20:30:00,27.363499,20.554733,42378.027,4.0
2026-01-06 20:35:00,23.729525,12.420944,32435.428,4.0
2026-01-06 20:40:00,19.930052,7.4786086,30916.621,4.0
2026-01-06 20:45:00,18.633394,12.7333355,29097.652,4.0
2026-01-06 20:50:00,19.614416,13.892521,27288.145,4.0
2026-01-06 20:55:00,22.811192,13.808197,34253.785,4.0
2026-01-06 21:00:00,29.47408,27.38746,43774.78,4.0
2026-01-06 21:05:00,37.212025,27.741161,55651.36,4.0
2026-01-06 21:10:00,40.52254,27.484663,60998.16,4.0
2026-01-06 21:15:00,41.72309,32.198296,62902.61,4.0
2026-01-06 21:20:00,41.802414,30.285578,61332.906,4.0
2026-01-06 21:25:00,36.631413,37.54,56574.05,4.0
2026-01-06 21:30:00,33.49191,25.217274,49762.293,4.0
2026-01-06 21:35:00,27.173355,17.149994,43390.32,4.0
2026-01-06 21:40:00,26.178473,29.168312,38325.41,4.0
2026-01-06 21:45:00,25.293407,23.859913,36882.555,4.0
2026-01-06 21:50:00,27.206066,22.296389,41132.816,4.0
2026-01-06 21:55:00,32.30742,21.86457,49359.707,4.0
2026-01-06 22:00:00,37.479996,33.816685,57493.645,4.0
2026-01-06 22:05:00,41.06642,25.53606,60611.664,4.0
2026-01-06 22:10:00,47.696514,41.623573,71211.1,4.0
2026-01-06 22:15:00,48.228886,39.833725,74209.3,4.0
2026-01-06 22:20:00,45.71956,41.525948,68210.445,4.0
2026-01-06 22:25:00,44.517845,23.812037,67667.08,4.0
2026-01-06 22:30:00,40.876625,28.098219,59420.87,4.0
2026-01-06 22:35:00,34.824005,22.860565,50623.297,4.0
2026-01-06 22:40:00,34.124,21.709553,52152.13,4.0
2026-01-06 22:45:00,31.1465,27.042286,46571.477,4.0
2026-01-06 22:50:00,33.55148,25.364725,51083.285,4.0
2026-01-06 22:55:00,37.65539,25.767675,55855.41,4.0
2026-01-06 23:00:00,42.24245,28.278728,61707.44,4.0
2026-01-06 23:05:00,48.59329,34.068775,72982.61,4.0
2026-01-06 23:10:00,53.173206,46.86749,78362.914,4.0
2026-01-06 23:15:00,55.736183,44.25549,83729.46,4.0
2026-01-06 23:20:00,52.169334,45.892323,77288.31,4.0
2026-01-06 23:25:00,52.87385,55.622448,79963.21,4.0
2026-01-06 23:30:00,48.512886,38.721012,72499.234,4.0
2026-01-06 23:35:00,44.638454,28.62564,66655.69,4.0
2026-01-06 23:40:00,38.957417,30.480787,58777.86,4.0
2026-01-06 23:45:00,39.470074,40.97151,60134.008,4.0
2026-01-06 23:50:00,42.6986,39.592594,64230.367,4.0
2026-01-06 23:55:00,47.100048,34.449875,72432.484,4.0
2026-01-07 00:00:00,53.206932,41.045364,81551.484,4.0
2026-01-07 00:05:00,57.48616,49.864,85527.48,4.0
2026-01-07 00:10:00,61.64286,51.712116,91346.96,4.0
2026-01-07 00:15:00,89.6153,75.62062,133200.6,4.0
2026-01-07 00:20:00,64.0718,50.06223,97910.23,4.0
2026-01-07 00:25:00,59.538692,49.573948,88089.96,4.0
2026-01-07 00:30:00,55.683727,43.020676,83137.06,4.0
2026-01-07 00:35:00,51.265873,47.979855,76909.914,4.0
2026-01-07 00:40:00,45.890537,29.080957,70606.734,4.0
2026-01-07 00:45:00,46.778255,29.806547,68856.92,4.0
2026-01-07 00:50:00,50.024815,36.44661,76124.266,4.0
2026-01-07 00:55:00,53.82099,39.664948,80745.586,4.0
2026-01-07 01:00:00,59.966393,40.340435,89821.875,4.0
2026-01-07 01:05:00,65.919716,44.20303,98853.01,4.0
2026-01-07 01:10:00,68.60019,60.22266,102196.42,4.0
2026-01-07 01:15:00,70.87103,55.86182,105890.984,4.0
2026-01-07 01:20:00,70.523674,55.205593,105061.414,4.0
2026-01-07 01:25:00,68.39164,54.994797,101276.07,4.0
2026-01-07 01:30:00,62.992405,58.38467,93311.4,4.0
2026-01-07 01:35:00,57.0483,46.22015,86755.19,4.0
2026-01-07 01:40:00,55.56811,43.89829,83001.95,4.0
2026-01-07 01:45:00,55.75093,41.41279,84297.55,4.0
2026-01-07 01:50:00,58.299225,49.634193,87271.24,4.0
2026-01-07 01:55:00,61.46124,48.847164,91997.14,4.0
2026-01-07 02:00:00,65.26601,60.473396,97823.05,4.0
2026-01-07 02:05:00,71.90983,56.724083,108595.25,4.0
2026-01-07 02:10:00,77.0083,66.64488,114826.31,4.0
2026-01-07 02:15:00,79.28832,59.875324,118778.3,4.0
2026-01-07 02:20:00,78.130615,58.900284,118100.125,4.0
2026-01-07 02:25:00,74.24468,50.261776,112450.836,4.0
2026-01-07 02:30:00,70.87936,60.67583,107804.29,4.0
2026-01-07 02:35:00,64.89614,51.72575,96381.79,4.0
2026-01-07 02:40:00,86.84671,72.675186,129630.38,4.0
2026-01-07 02:45:00,62.29116,58.313812,93238.1,4.0
2026-01-07 02:50:00,63.946087,46.92353,94604.0,4.0
2026-01-07 02:55:00,68.10748,49.49616,103033.66,4.0
2026-01-07 03:00:00,73.55112,54.905243,110615.15,4.0
2026-01-07 03:05:00,77.38722,51.392323,115926.12,4.0
2026-01-07 03:10:00,82.56213,65.08366,124872.9,4.0
2026-01-07 03:15:00,83.41295,71.15136,124364.17,4.0
2026-01-07 03:20:00,83.12011,66.74128,125808.87,4.0
2026-01-07 03:25:00,78.9967,55.34279,120236.99,4.0
2026-01-07 03:30:00,75.915565,58.94803,114181.16,4.0
2026-01-07 03:35:00,68.99918,55.825203,103491.64,4.0
2026-01-07 03:40:00,68.30359,59.455425,102623.734,4.0
2026-01-07 03:45:00,66.73244,57.36829,98709.53,4.0
2026-01-07 03:50:00,70.31765,54.52672,105280.01,4.0
2026-01-07 03:55:00,72.21776,56.037964,110384.67,4.0
2026-01-07 04:00:00,77.551865,65.012146,118452.68,4.0
2026-01-07 04:05:00,83.76134,64.04256,125733.38,4.0
2026-01-07 04:10:00,86.902084,73.79849,129808.45,4.0
2026-01-07 04:15:00,88.960014,67.87303,134468.88,4.0
2026-01-07 04:20:00,88.623886,78.6548,132900.05,4.0
2026-01-07 04:25:00,83.97283,68.35463,126905.66,4.0
2026-01-07 04:30:00,80.69365,54.756687,120297.44,4.0
2026-01-07 04:35:00,73.0641,61.65348,109901.83,4.0
2026-01-07 04:40:00,72.91801,59.60861,109015.82,4.0
2026-01-07 04:45:00,68.40474,57.15456,102601.49,4.0
2026-01-07 04:50:00,73.08944,69.731,109063.38,4.0
2026-01-07 04:55:00,73.72203,57.671246,110443.44,4.0
2026-01-07 05:00:00,82.74636,58.43475,124422.41,4.0
2026-01-07 05:05:00,86.09014,75.2098,129830.984,4.0
2026-01-07 05:10:00,88.79425,62.137592,133030.8,4.0
2026-01-07 05:15:00,93.07968,70.73175,141069.67,4.0
2026-01-07 05:20:00,88.907616,71.33657,132074.6,4.0
2026-01-07 05:25:00,86.21649,64.47945,127828.53,4.0
2026-01-07 05:30:00,84.14206,66.994774,125619.52,4.0
2026-01-07 05:35:00,77.01223,60.930786,115529.03,4.0
2026-01-07 05:40:00,70.995575,64.47556,108117.125,4.0
2026-01-07 05:45:00,71.45947,45.058903,107003.375,4.0
2026-01-07 05:50:00,72.74744,58.634716,108175.01,4.0
2026-01-07 05:55:00,76.98038,56.980602,114828.47,4.0
2026-01-07 06:00:00,81.755554,62.591858,122714.305,4.0
2026-01-07 06:05:00,87.339714,73.27223,129932.945,4.0
2026-01-07 06:10:00,88.90565,73.714615,135288.39,4.0
2026-01-07 06:15:00,91.190865,74.66677,134444.72,4.0
2026-01-07 06:20:00,90.66194,66.24059,135229.84,4.0
2026-01-07 06:25:00,85.86455,74.62255,128235.23,4.0
2026-01-07 06:30:00,82.64529,61.737476,122993.01,4.0
2026-01-07 06:35:00,75.715706,67.50452,114246.53,4.0
2026-01-07 06:40:00,72.835304,55.02119,108596.54,4.0
2026-01-07 06:45:00,71.1276,62.05624,107311.84,4.0
2026-01-07 06:50:00,71.42394,57.647823,108715.57,4.0
2026-01-07 06:55:00,76.01176,52.439228,115254.84,4.0
2026-01-07 07:00:00,79.477844,61.804787,119376.44,4.0
2026-01-07 07:05:00,85.17088,76.64842,127758.14,4.0
2026-01-07 07:10:00,89.116035,75.410095,134558.05,4.0
2026-01-07 07:15:00,88.79556,68.860985,132907.03,4.0
2026-01-07 07:20:00,89.290535,77.950714,133448.28,4.0
2026-01-07 07:25:00,85.03761,69.43949,126565.83,4.0
2026-01-07 07:30:00,80.06638,72.26719,120408.13,4.0
2026-01-07 07:35:00,74.280815,59.028553,110365.266,4.0
2026-01-07 07:40:00,69.198296,53.89939,103089.85,4.0
2026-01-07 07:45:00,68.72711,59.92253,105194.7,4.0
2026-01-07 07:50:00,70.395164,57.576134,106266.64,4.0
2026-01-07 07:55:00,71.934494,60.33519,108305.29,4.0
2026-01-07 08:00:00,76.69394,57.042194,114320.38,4.0
2026-01-07 08:05:00,82.22627,71.63704,124110.75,4.0
2026-01-07 08:10:00,85.416664,73.244774,127108.26,4.0
2026-01-07 08:15:00,86.75492,76.1617,128607.14,4.0
2026-01-07 08:20:00,84.77112,61.01804,126604.07,4.0
2026-01-07 08:25:00,81.182335,59.132263,120593.8,4.0
2026-01-07 08:30:00,76.85242,57.747585,115743.72,4.0
2026-01-07 08:35:00,70.76592,55.41602,106514.805,4.0
2026-01-07 08:40:00,66.20923,46.302643,99541.97,4.0
2026-01-07 08:45:00,63.281483,53.811596,95505.87,4.0
2026-01-07 08:50:00,64.570076,49.46465,97395.22,4.0
2026-01-07 08:55:00,69.34766,61.757977,103344.55,4.0
2026-01-07 09:00:00,72.58072,68.55915,109351.02,4.0
2026-01-07 09:05:00,76.61464,58.321453,115235.72,4.0
2026-01-07 09:10:00,82.86399,62.454723,123679.95,4.0
2026-01-07 09:15:00,83.14384,70.25147,124358.04,4.0
2026-01-07 09:20:00,79.65943,64.21242,120341.484,4.0
2026-01-07 09:25:00,74.53604,61.477196,110488.64,4.0
2026-01-07 09:30:00,70.8282,63.309536,106575.78,4.0
2026-01-07 09:35:00,64.092224,49.915375,96030.01,4.0
2026-01-07 09:40:00,61.27957,43.69494,91891.234,4.0
2026-01-07 09:45:00,58.023052,40.266083,86750.77,4.0
2026-01-07 09:50:00,60.95013,47.873478,91846.34,4.0
2026-01-07 09:55:00,61.891457,47.75385,91260.31,4.0
2026-01-07 10:00:00,69.21273,59.694603,104071.23,4.0
2026-01-07 10:05:00,71.473724,64.14138,106161.94,4.0
2026-01-07 10:10:00,75.74702,67.54035,114652.15,4.0
2026-01-07 10:15:00,74.57956,56.15824,110576.49,4.0
2026-01-07 10:20:00,71.87945,53.48735,105423.3,4.0
2026-01-07 10:25:00,66.62918,44.236183,98245.5,4.0
2026-01-07 10:30:00,64.61111,51.704018,96860.086,4.0
2026-01-07 10:35:00,57.796154,50.660538,85141.3,4.0
2026-01-07 10:40:00,52.208775,38.233643,77006.68,4.0
2026-01-07 10:45:00,52.818386,34.853962,78529.87,4.0
2026-01-07 10:50:00,53.374912,52.129074,80591.266,4.0
2026-01-07 10:55:00,56.636257,41.783222,84186.92,4.0
2026-01-07 11:00:00,58.284786,46.066032,87217.266,4.0
2026-01-07 11:05:00,65.23799,49.858242,97630.67,4.0
2026-01-07 11:10:00,96.39294,70.447296,143143.97,4.0
2026-01-07 11:15:00,69.14333,59.82407,104121.69,4.0
2026-01-07 11:20:00,66.27643,44.27634,101666.17,4.0
2026-01-07 11:25:00,61.60172,54.90314,90674.13,4.0
2026-01-07 11:30:00,57.04177,46.973663,84680.055,4.0
2026-01-07 11:35:00,50.984905,39.44449,75204.78,4.0
2026-01-07 11:40:00,46.904182,36.2635,70158.12,4.0
2026-01-07 11:45:00,43.34305,36.945805,63563.523,4.0
2026-01-07 11:50:00,44.345917,32.262627,67771.86,4.0
2026-01-07 11:55:00,45.791634,37.517075,70101.195,4.0
2026-01-07 12:00:00,51.311874,36.60869,77660.03,4.0
2026-01-07 12:05:00,57.008945,34.85206,86449.195,4.0
2026-01-07 12:10:00,59.78986,50.91684,89800.13,4.0
2026-01-07 12:15:00,58.933372,59.33253,89479.83,4.0
2026-01-07 12:20:00,59.203926,50.19342,88502.45,4.0
2026-01-07 12:25:00,56.58407,45.030144,84339.64,4.0
2026-01-07 12:30:00,47.05949,35.664566,71253.24,4.0
2026-01-07 12:35:00,42.109417,31.861223,62778.695,4.0
2026-01-07 12:40:00,37.388706,27.927536,58221.227,4.0
2026-01-07 12:45:00,35.933403,29.741678,54954.18,4.0
2026-01-07 12:50:00,37.002464,17.670074,54946.195,4.0
2026-01-07 12:55:00,39.05509,18.442987,58414.082,4.0
2026-01-07 13:00:00,43.84251,37.329983,65623.05,4.0
2026-01-07 13:05:00,48.577374,37.866234,72115.36,4.0
2026-01-07 13:10:00,51.99668,36.66855,78883.51,4.0
2026-01-07 13:15:00,53.710308,37.902027,79692.73,4.0
2026-01-07 13:20:00,50.27317,37.42999,75316.336,4.0
2026-01-07 13:25:00,45.45402,34.271484,67410.62,4.0
2026-01-07 13:30:00,41.105835,40.001396,61111.68,4.0
2026-01-07 13:35:00,35.20877,22.816746,53581.85,4.0
2026-01-07 13:40:00,30.36037,28.108046,46218.66,4.0
2026-01-07 13:45:00,29.109356,26.238811,43314.35,4.0
2026-01-07 13:50:00,28.998138,22.151356,44634.383,4.0
2026-01-07 13:55:00,31.934954,29.372887,48475.4,4.0
2026-01-07 14:00:00,34.99668,30.205704,52612.24,4.0
2026-01-07 14:05:00,41.00588,26.52382,62417.035,4.0
2026-01-07 14:10:00,42.676743,31.174734,65434.05,4.0
2026-01-07 14:15:00,44.592487,37.612854,67328.766,4.0
2026-01-07 14:20:00,43.93244,32.155987,66171.71,4.0
2026-01-07 14:25:00,37.65654,33.178967,54564.242,4.0
2026-01-07 14:30:00,33.44931,32.57208,50436.297,4.0
2026-01-07 14:35:00,28.19077,22.41691,42751.152,4.0
2026-01-07 14:40:00,23.721523,15.947857,35896.71,4.0
2026-01-07 14:45:00,21.643291,13.716519,31563.844,4.0
2026-01-07 14:50:00,23.303429,16.821121,34268.41,4.0
2026-01-07 14:55:00,26.625708,19.12944,40661.004,4.0
2026-01-07 15:00:00,30.696323,28.877195,45656.434,4.0
2026-01-07 15:05:00,34.81232,24.9175,52396.05,4.0
2026-01-07 15:10:00,39.31667,30.574547,56872.49,4.0
2026-01-07 15:15:00,38.045067,34.334595,57051.957,4.0
2026-01-07 15:20:00,38.278297,28.972704,58223.746,4.0
2026-01-07 15:25:00,33.93616,24.927881,51206.32,4.0
2026-01-07 15:30:00,28.312428,27.006617,42329.37,4.0
2026-01-07 15:35:00,22.711767,23.96944,33018.047,4.0
2026-01-07 15:40:00,16.791216,13.624819,23394.23,4.0
2026-01-07 15:45:00,18.360264,22.991716,26759.02,4.0
2026-01-07 15:50:00,18.794674,15.864502,29232.074,4.0
2026-01-07 15:55:00,20.310253,20.629871,30411.201,4.0
2026-01-07 16:00:00,26.698048,31.133476,40737.754,4.0
2026-01-07 16:05:00,30.808037,21.503088,47646.652,4.0
2026-01-07 16:10:00,33.388927,24.104513,50207.676,4.0
2026-01-07 16:15:00,36.20861,32.963974,55158.508,4.0
2026-01-07 16:20:00,32.96418,25.568419,50581.496,4.0
2026-01-07 16:25:00,30.821783,19.952766,44833.41,4.0
2026-01-07 16:30:00,24.743895,18.049238,36354.035,4.0
2026-01-07 16:35:00,19.923323,8.864838,28201.016,4.0
2026-01-07 16:40:00,15.656053,12.647933,21664.498,4.0
2026-01-07 16:45:00,14.053827,12.058521,20582.09,4.0
2026-01-07 16:50:00,14.873467,17.323465,22054.691,4.0
2026-01-07 16:55:00,17.402685,19.82464,24231.873,4.0
